Question Concept_id,AMRS  (Question/Answer),amrs_concept_id,KenyaEMR  (Question/Answer),emr_concept_id,KenyaEMR form uuid,Comments,,,,,,,,,,,,,,,,,,,
1271,"Ultrasound, abdomen ",845,"Ultrasound, abdomen ",845,,,,,,,,,,,,,,,,,,,,,
1271,Electrocardiography ,1537,Electrocardiography ,161157,,,,,,,,,,,,,,,,,,,,,
1271,Barium swallow ,1513,Barium swallow ,159601,,,,,,,,,,,,,,,,,,,,,
1271,"Computed tomography scan, head ",846,"Computed tomography scan, head ",846,,,,,,,,,,,,,,,,,,,,,
1271,Culture for acid fast bacilli ,2311,Culture for acid fast bacilli ,1465,,,,,,,,,,,,,,,,,,,,,
1271,Liver function tests ,953,Liver function tests ,953,,,,,,,,,,,,,,,,,,,,,
1271,Ultrasound ,6502,-,-,,,,,,,,,,,,,,,,,,,,,
1271,"CD4, by facs ",5497,"CD4, by facs ",5497,,,,,,,,,,,,,,,,,,,,,
1271,"CD4%, by facs ",730,"CD4%, by facs ",730,,,,,,,,,,,,,,,,,,,,,
1271,Renal function blood test ,6898,Renal function blood test ,161488,,,,,,,,,,,,,,,,,,,,,
1271,Bone marrow aspiration ,6902,Bone marrow aspiration ,163420,,,,,,,,,,,,,,,,,,,,,
1271,Glycosylated hemoglobin ,6126,Glycosylated hemoglobin ,159644,,,,,,,,,,,,,,,,,,,,,
1271,Serum potassium ,1133,Serum potassium ,1133,,,,,,,,,,,,,,,,,,,,,
1271,"Serum glucose, fasting ",6252,"Serum glucose, fasting ",160053,,,,,,,,,,,,,,,,,,,,,
1271,Serum blood urea nitrogen ,857,Serum blood urea nitrogen ,857,,,,,,,,,,,,,,,,,,,,,
1271,Lipid panel ,1010,Lipid panel ,1010,,,,,,,,,,,,,,,,,,,,,
1271,Full thyroid panel ,7872,Full thyroid panel ,161506,,,,,,,,,,,,,,,,,,,,,
1271,Fasting lipid panel ,7658,-,-,AMRS duplicate of concept id 1010,,,,,,,,,,,,,,,,,,,,
1271,Genexpert ,8064,-,-,,,,,,,,,,,,,,,,,,,,,
1271,"Erythrocyte sedimentation rate, microscopic exam ",855,"Erythrocyte sedimentation rate, microscopic exam ",855,,,,,,,,,,,,,,,,,,,,,
1271,"Chest xray, preliminary findings",12,"Chest xray, preliminary findings",12,,,,,,,,,,,,,,,,,,,,,
1271,Cardiac enzyme test ,8991,Cardiac enzyme test ,161518,,,,,,,,,,,,,,,,,,,,,
1271,High vaginal swab,1987,High vaginal swab,159665,,,,,,,,,,,,,,,,,,,,,
1271,Urogenital swab ,1005,Urogenital swab ,1005,,,,,,,,,,,,,,,,,,,,,
1271,Cryptococcal antigen test ,9812,Cryptococcal antigen test ,-,-,,,,,,,,,,,,,,,,,,,,
1271,"Computed tomography scan, neck",9839,-,-,,,,,,,,,,,,,,,,,,,,,
1271,"Computed tomography scan, chest ",7113,-,161165,Different datatype,,,,,,,,,,,,,,,,,,,,
1271,"Computed tomography scan, abdominal ",7114,-,163004,Different datatype,,,,,,,,,,,,,,,,,,,,
1271,"Computed tomography scan, spine ",9840,-,-,,,,,,,,,,,,,,,,,,,,,
1271,"Magnetic resonance imaging, head",9881,"Magnetic resonance imaging, head",160304,,,,,,,,,,,,,,,,,,,,,
1271,Obstetric ultrasound ,6221,Obstetric ultrasound ,159618,,,,,,,,,,,,,,,,,,,,,
1271,Drug sensitivity test ,9920,TB drug sensitivity test ,159984,,,,,,,,,,,,,,,,,,,,,
1271,Pet scan ,10123,Pet scan ,161051,,,,,,,,,,,,,,,,,,,,,
1271,Tuberculosis polymerase chain reaction with Rifampin resistance checking ,10761,Tuberculosis polymerase chain reaction with Rifampin resistance checking ,162202,,,,,,,,,,,,,,,,,,,,,
1271,"Urinalysis order, coded ",11676,"Urinalysis order, coded ",302,,,,,,,,,,,,,,,,,,,,,
5153,Liver size,5153,Liver size,5153,,,,,,,,,,,,,,,,,,,,,
5195,Spleen size,5195,Spleen size,5195,,,,,,,,,,,,,,,,,,,,,
5319,Audit-3 overall frequency,5319,Audit-3 overall frequency,5319,,,,,,,,,,,,,,,,,,,,,
5319,Monthly or less ,1091,Monthly or less ,1091,,,,,,,,,,,,,,,,,,,,,
5319,Weekly,1099,Weekly,1099,,,,,,,,,,,,,,,,,,,,,
5319,Once a day ,1891,Once a day ,160862,,,,,,,,,,,,,,,,,,,,,
5319,Never ,1090,Never ,1090,,,,,,,,,,,,,,,,,,,,,
5319,2 to 4 times a month ,1092,2 to 4 times a month ,1092,,,,,,,,,,,,,,,,,,,,,
5319,2 to 3 times a week ,1093,2 to 3 times a week ,1093,,,,,,,,,,,,,,,,,,,,,
5319,4 to 5 times a week,1094,4 to 5 times a week,1094,,,,,,,,,,,,,,,,,,,,,
5319,6 or more times a week,1095,6 or more times a week,1095,,,,,,,,,,,,,,,,,,,,,
5563,Spouse expired from HIV,5563,Spouse expired from HIV,5563,,,,,,,,,,,,,,,,,,,,,
5567,Patient multiple sexual partners,5567,Patient multiple sexual partners,5567,,,,,,,,,,,,,,,,,,,,,
5569,Patient had sex in last 6 months,5569,Patient had sex in last 6 months,5569,,,,,,,,,,,,,,,,,,,,,
5570,Number of sexual partners,5570,Number of sexual partners,5570,,,,,,,,,,,,,,,,,,,,,
5605,Clinical travel time,5605,Clinical travel time,5605,,,,,,,,,,,,,,,,,,,,,
5605,Less than 30 minutes ,1049,Less than 30 minutes ,1049,,,,,,,,,,,,,,,,,,,,,
5605,30 to 60 minutes ,1050,30 to 60 minutes ,1050,,,,,,,,,,,,,,,,,,,,,
5605,One to two hours ,1051,One to two hours ,1051,,,,,,,,,,,,,,,,,,,,,
5605,More than two hours ,1052,More than two hours ,1052,,,,,,,,,,,,,,,,,,,,,
5605,Four to eight hours ,6413,-,-,,,,,,,,,,,,,,,,,,,,,
5605,More than eight hours ,6414,-,-,,,,,,,,,,,,,,,,,,,,,
5605,More than one hour,8245,-,-,,,,,,,,,,,,,,,,,,,,,
5605,Less than one hour ,8246,-,-,,,,,,,,,,,,,,,,,,,,,
5605,Two to three hours ,8884,-,-,,,,,,,,,,,,,,,,,,,,,
5605,Three to four hours ,8885,-,-,,,,,,,,,,,,,,,,,,,,,
5605,More than four hours ,8886,-,-,,,,,,,,,,,,,,,,,,,,,
5605,Refusal ,1958,Refusal ,127750,,,,,,,,,,,,,,,,,,,,,
5606,Attended school ever,5606,Attended school ever,5606,,,,,,,,,,,,,,,,,,,,,
5606,Yes,1065,Yes,1065,,,,,,,,,,,,,,,,,,,,,
5606,No,1066,No,1066,,,,,,,,,,,,,,,,,,,,,
5606,Not applicable,1175,Not applicable,1175,,,,,,,,,,,,,,,,,,,,,
5607,Years of school completed,5607,Years of school completed,5607,,,,,,,,,,,,,,,,,,,,,
5608,Employed outside home,5608,Employed outside home,5608,Data type,,,,,,,,,,,,,,,,,,,,
5609,Home electricity,5609,Home electricity,5609,Data type,,,,,,,,,,,,,,,,,,,,
5610,Home plumbing,5610,Home plumbing,5610,Data type,,,,,,,,,,,,,,,,,,,,
5611,Total people living in home,5611,Total people living in home,5611,,,,,,,,,,,,,,,,,,,,,
5612,Total children under 5yo living in home,5612,Total children under 5yo living in home,5612,,,,,,,,,,,,,,,,,,,,,
5624,Gravida,5624,Gravida,5624,,,,,,,,,,,,,,,,,,,,,
5625,Spouse year of death from hiv,5625,Spouse year of death from hiv,5625,,,,,,,,,,,,,,,,,,,,,
5675,Total offspring living in home,5675,Total offspring living in home,5675,,,,,,,,,,,,,,,,,,,,,
5676,Total offspring under 5yo living in home,5676,Total offspring under 5yo living in home,5676,,,,,,,,,,,,,,,,,,,,,
5703,Hospitalized previous year,5703,Hospitalized previous year,5703,,,,,,,,,,,,,,,,,,,,,
5704,Number of hospitalizations in past year,5704,Number of hospitalizations in past year,5704,,,,,,,,,,,,,,,,,,,,,
5706,History of exposure to antiretroviral drugs,5706,History of exposure to antiretroviral drugs,5706,,,,,,,,,,,,,,,,,,,,,
5958,Productive cough quality,5958,Productive cough quality,5958,,,,,,,,,,,,,,,,,,,,,
5958,White,1075,White,1075,,,,,,,,,,,,,,,,,,,,,
5958,Purulent ,1076,Purulent ,1076,,,,,,,,,,,,,,,,,,,,,
5958,Bloody ,1077,Bloody ,1077,,,,,,,,,,,,,,,,,,,,,
5958,Other non-coded ,5622,Other non-coded ,5622,,,,,,,,,,,,,,,,,,,,,
5962,Shortness of breath duration,5962,Shortness of breath duration,5962,,,,,,,,,,,,,,,,,,,,,
5962,Days,1072,Days,1072,,,,,,,,,,,,,,,,,,,,,
5962,Weeks,1073,Weeks,1073,,,,,,,,,,,,,,,,,,,,,
5962,Months ,1074,Months ,1074,,,,,,,,,,,,,,,,,,,,,
5962,Shortness of breath at rest ,5961,Shortness of breath at rest ,5961,,,,,,,,,,,,,,,,,,,,,
5962,Shortness of breath with exertion,5963,Shortness of breath with exertion,5963,,,,,,,,,,,,,,,,,,,,,
5965,Tuberculosis treatment status,5965,Tuberculosis treatment status,5965,,,,,,,,,,,,,,,,,,,,,
5965,No ,1066,No ,1066,,,,,,,,,,,,,,,,,,,,,
5965,Yes,1065,Yes,1065,,,,,,,,,,,,,,,,,,,,,
5965,Interrupted,1794,Interrupted,164349,,,,,,,,,,,,,,,,,,,,,
5965,Patient defaulted ,1595,Patient defaulted ,160031,,,,,,,,,,,,,,,,,,,,,
5965,Known exposure to household contact with tuberculosis ,2064,-,-,,,,,,,,,,,,,,,,,,,,,
5965,Completed,1267,Completed,1267,,,,,,,,,,,,,,,,,,,,,
5966,Tuberculosis treatment completion year,5966,Tuberculosis treatment completion year,5966,,,,,,,,,,,,,,,,,,,,,
5971,"Chest pain duration, coded",5971,"Chest pain duration, coded",5971,,,,,,,,,,,,,,,,,,,,,
5971,Days,1072,Days,1072,,,,,,,,,,,,,,,,,,,,,
5971,Weeks,1073,Weeks,1073,,,,,,,,,,,,,,,,,,,,,
5971,Months ,1074,Months ,1074,,,,,,,,,,,,,,,,,,,,,
5976,Chest pain location,5976,Chest pain location,5976,,,,,,,,,,,,,,,,,,,,,
5976,Anterior ,540,Anterior ,540,,,,,,,,,,,,,,,,,,,,,
5976,Posterior ,541,Posterior ,541,,,,,,,,,,,,,,,,,,,,,
5976,Left ,5139,Left ,5139,,,,,,,,,,,,,,,,,,,,,
5976,Right,5141,Right,5141,,,,,,,,,,,,,,,,,,,,,
5976,Pleuritic ,5972,Pleuritic ,5972,,,,,,,,,,,,,,,,,,,,,
5976,Substernal ,5973,Substernal ,5973,,,,,,,,,,,,,,,,,,,,,
5979,Nausea duration,5979,Nausea duration,5979,,,,,,,,,,,,,,,,,,,,,
5979,Days,1072,Days,1072,,,,,,,,,,,,,,,,,,,,,
5979,Weeks,1073,Weeks,1073,,,,,,,,,,,,,,,,,,,,,
5979,Months ,1074,Months ,1074,,,,,,,,,,,,,,,,,,,,,
5979,Continous,1079,Continous,1079,,,,,,,,,,,,,,,,,,,,,
5992,Month of current gestation,5992,Month of current gestation,5992,,,,,,,,,,,,,,,,,,,,,
5994,Vaginal discharge duration,5994,Vaginal discharge duration,5994,,,,,,,,,,,,,,,,,,,,,
5994,Days,1072,Days,1072,,,,,,,,,,,,,,,,,,,,,
5994,Weeks,1073,Weeks,1073,,,,,,,,,,,,,,,,,,,,,
5994,Months ,1074,Months ,1074,,,,,,,,,,,,,,,,,,,,,
6011,Allergy to penicillin,6011,Allergy to penicillin,149071,Diff datatype  (check kenyaEMR 160643),,,,,,,,,,,,,,,,,,,,
6012,Allergy to sulphur,6012,Allergy to sulphur,6012,Diff datatype  (check kenyaEMR 160643),,,,,,,,,,,,,,,,,,,,
21,Hemoglobin,21,Hemoglobin,21,,,,,,,,,,,,,,,,,,,,,
27,Hepatitis b,27,Hepatitis b,111759,,,,,,,,,,,,,,,,,,,,,
32,Malarial smear,32,Malarial smear,32,,,,,,,,,,,,,,,,,,,,,
32,Negative,664,Negative,664,,,,,,,,,,,,,,,,,,,,,
32,Positive,703,Positive,703,,,,,,,,,,,,,,,,,,,,,
32,Indeterminate,1138,Indeterminate,1138,,,,,,,,,,,,,,,,,,,,,
32,Poor sample quality,1304,Poor sample quality,1304,,,,,,,,,,,,,,,,,,,,,
32,Not done,1118,Not done,1118,,,,,,,,,,,,,,,,,,,,,
306,Widal test,306,Widal test,306,,,,,,,,,,,,,,,,,,,,,
306,Non-reactive,1229,Non-reactive,1229,,,,,,,,,,,,,,,,,,,,,
306,Titres for h antigen ,1529,-,-,,,,,,,,,,,,,,,,,,,,,
306,Titres for o antigen,1527,-,-,,,,,,,,,,,,,,,,,,,,,
306,Titres for h antigen ,1528,-,-,,,,,,,,,,,,,,,,,,,,,
306,Reactive,1228,Reactive,1228,,,,,,,,,,,,,,,,,,,,,
309,"X-ray, other",309,"X-ray, other",309,,,,,,,,,,,,,,,,,,,,,
309,Normal,1115,Normal,1115,,,,,,,,,,,,,,,,,,,,,
309,Abnormal,1116,Abnormal,1116,,,,,,,,,,,,,,,,,,,,,
654,Serum glumatic pyruvic transaminase,654,Serum glumatic pyruvic transaminase,654,,,,,,,,,,,,,,,,,,,,,
678,Serum white blood cells count,678,Serum white blood cells count,678,,,,,,,,,,,,,,,,,,,,,
729,Platelets,729,Platelets,729,,,,,,,,,,,,,,,,,,,,,
730,"Cd4%, by facs",730,"Cd4%, by facs",730,,,,,,,,,,,,,,,,,,,,,
790,Serum creatinine,790,Serum creatinine,790,,,,,,,,,,,,,,,,,,,,,
845,"Ultrasound, abdomen",845,"Ultrasound, abdomen",845,,,,,,,,,,,,,,,,,,,,,
845,Normal,1115,Normal,1115,,,,,,,,,,,,,,,,,,,,,
845,Abnormal,1116,Abnormal,1116,,,,,,,,,,,,,,,,,,,,,
845,Ascites,581,Ascites,148346,,,,,,,,,,,,,,,,,,,,,
845,Other non-coded,5622,Other non-coded,5622,,,,,,,,,,,,,,,,,,,,,
845,"Mass, abdominal",5103,"Mass, abdominal",5103,,,,,,,,,,,,,,,,,,,,,
851,Mean corpuscular volume,851,Mean corpuscular volume,851,,,,,,,,,,,,,,,,,,,,,
853,"Cd8, by facs",853,"Cd8, by facs",853,,,,,,,,,,,,,,,,,,,,,
952,"Absolute lymphocyte count, automated",952,"Absolute lymphocyte count, automated",952,,,,,,,,,,,,,,,,,,,,,
1088,Current antiretroviral drugs used for treatment,1088,Current antiretroviral drugs used for treatment,1088,,,,,,,,,,,,,,,,,,,,,
1088,Lopinavir 80mg and ritonavir 20mg sol (lpv 80mg and rit 20mg sol) (lopinavir and ritonavir),794,Lopinavir 80mg and ritonavir 20mg sol (lpv 80mg and rit 20mg sol) (lopinavir and ritonavir),794,,,,,,,,,,,,,,,,,,,,,
1088,Nelfinavir,635,Nelfinavir,80487,,,,,,,,,,,,,,,,,,,,,
1088,Other antiretroviral drug,5424,Other antiretroviral drug,5424,,,,,,,,,,,,,,,,,,,,,
1088,Unknown antiretroviral drug,5811,Unknown antiretroviral drug,5811,,,,,,,,,,,,,,,,,,,,,
1088,Darunavir,6157,Darunavir,74258,,,,,,,,,,,,,,,,,,,,,
1088,Atazanavir,6159,Atazanavir,71647,,,,,,,,,,,,,,,,,,,,,
1088,Etravirine,6158,Etravirine,159810,,,,,,,,,,,,,,,,,,,,,
1088,Abacavir lamivudine and zidovudine,817,Abacavir lamivudine and zidovudine,817,,,,,,,,,,,,,,,,,,,,,
1088,Emtricitabine,791,Emtricitabine,75628,,,,,,,,,,,,,,,,,,,,,
1088,None,1107,None,1107,,,,,,,,,,,,,,,,,,,,,
1088,Rilpivirine,10090,-,-,,,,,,,,,,,,,,,,,,,,,
1088,Ritonavir 80mg/ml syr (norvir 80mg/ml syr) (ritonavir) ,795,Ritonavir 80mg/ml syr (norvir 80mg/ml syr) (ritonavir) ,83412,,,,,,,,,,,,,,,,,,,,,
1088,Emtricitabine 200mg and riplivirine 25mg and tenofovir  245mg(ftc 200mg and rpv 25mg and tdf 245mg) (eviplera),9435,-,-,,,,,,,,,,,,,,,,,,,,,
1088,Dolutegravir 50mg (dolutegravir),9759,Dolutegravir 50mg (dolutegravir),164967,,,,,,,,,,,,,,,,,,,,,
1088,Abacavir lamivudine lopinavir and ritonavir ,9051,Abacavir lamivudine lopinavir and ritonavir ,162200,,,,,,,,,,,,,,,,,,,,,
1088,Dolutegravir 50mg and lamivudine 300mg and tenofovir 300mg (dolutegravir lamivudine and tenofovir),10268,Dolutegravir 50mg and lamivudine 300mg and tenofovir 300mg (dolutegravir lamivudine and tenofovir),164969,,,,,,,,,,,,,,,,,,,,,
1088,Atazanavir and ritonavir,6160,Atazanavir and ritonavir,159809,,,,,,,,,,,,,,,,,,,,,
1088,Ddi 200 (didanosine),796,Ddi 200 (didanosine),74807,,,,,,,,,,,,,,,,,,,,,
1088,Nevirapine,631,Nevirapine,80586,,,,,,,,,,,,,,,,,,,,,
1088,Lamivudine,628,Lamivudine,78643,,,,,,,,,,,,,,,,,,,,,
1088,Zidovudine,797,Zidovudine,86663,,,,,,,,,,,,,,,,,,,,,
1088,D4t-40 (stavudine),625,D4t-40 (stavudine),84309,,,,,,,,,,,,,,,,,,,,,
1088,Abacavir,814,Abacavir,70056,,,,,,,,,,,,,,,,,,,,,
1088,Lopinavir 40mg and ritonavir 10mg (lopinavir and ritonavir),794,Lopinavir 40mg and ritonavir 10mg (lopinavir and ritonavir),794,,,,,,,,,,,,,,,,,,,,,
1088,Tenofovir,802,Tenofovir,84795,,,,,,,,,,,,,,,,,,,,,
1088,Tenofovir 300mg and lamivudine 300mg tab (tdf 300mg and 3tc 300mg tab) (lamivudine and tenofovir),1400,Tenofovir 300mg and lamivudine 300mg tab (tdf 300mg and 3tc 300mg tab) (lamivudine and tenofovir),161364,,,,,,,,,,,,,,,,,,,,,
1088,Emtricitabine and tenofovir,6180,Emtricitabine and tenofovir,104567,,,,,,,,,,,,,,,,,,,,,
1088,Ritonavir 100mg cap(norvir sec 100mg cap) (ritonavir),795,Ritonavir 100mg cap(norvir sec 100mg cap) (ritonavir),795,,,,,,,,,,,,,,,,,,,,,
1088,Indinavir,749,Indinavir,77995,,,,,,,,,,,,,,,,,,,,,
1088,Ritonavir 100mg tab(norvir 100mg tab) (ritonavir),795,Ritonavir 100mg tab(norvir 100mg tab) (ritonavir),795,,,,,,,,,,,,,,,,,,,,,
1088,Nevirapine lamivudine and zidovudine,6467,Nevirapine lamivudine and zidovudine,1652,,,,,,,,,,,,,,,,,,,,,
1088,Triomune-40 (stavudine lamivudine and nevirapine) ,792,Triomune-40 (stavudine lamivudine and nevirapine) ,792,,,,,,,,,,,,,,,,,,,,,
1088,Efavirenz,633,Efavirenz,75523,,,,,,,,,,,,,,,,,,,,,
1088,Ritonavir,795,Ritonavir,795,,,,,,,,,,,,,,,,,,,,,
1088,3tc 150 and d4t 30 (lamivudine and stavudine),6965,3tc 150 and d4t 30 (lamivudine and stavudine),161363,,,,,,,,,,,,,,,,,,,,,
1088,Tdf 300 and 3tc 300 and efv 600 (tenofovir and lamivudine and efavirenz),6964,Tdf 300 and 3tc 300 and efv 600 (tenofovir and lamivudine and efavirenz),164505,,,,,,,,,,,,,,,,,,,,,
1088,Raltegravir,6156,Raltegravir,154378,,,,,,,,,,,,,,,,,,,,,
1088,Eviplera ,9435,-,-,,,,,,,,,,,,,,,,,,,,,
1088,Abacavir and lamivudine,6679,Abacavir and lamivudine,103166,,,,,,,,,,,,,,,,,,,,,
1088,Zidovudine and lamivudine,630,Zidovudine and lamivudine,630,,,,,,,,,,,,,,,,,,,,,
1088,Dolutegravir,9759,Dolutegravir,164967,,,,,,,,,,,,,,,,,,,,,
1088,Efavirenz and lamivudine and tenofovir disoproxil,10795,Efavirenz and lamivudine and tenofovir disoproxil,161361,,,,,,,,,,,,,,,,,,,,,
1088,Lopinavir and ritonavir,794,Lopinavir and ritonavir,794,,,,,,,,,,,,,,,,,,,,,
1088,Lamivudine and tenofovir,1400,Lamivudine and tenofovir,161364,,,,,,,,,,,,,,,,,,,,,
1088,Dolutegravir lamivudine and tenofovir,10268,Dolutegravir lamivudine and tenofovir,164969,,,,,,,,,,,,,,,,,,,,,
1088,Didanosine,796,Didanosine,74807,,,,,,,,,,,,,,,,,,,,,
1088,D4t-30 (stavudine),625,D4t-30 (stavudine),84309,,,,,,,,,,,,,,,,,,,,,
1088,Triomune-30 (stavudine lamivudine and nevirapine),792,Triomune-30 (stavudine lamivudine and nevirapine),792,,,,,,,,,,,,,,,,,,,,,
1088,Ddi 125 (didanosine),796,Ddi 125 (didanosine),74807,,,,,,,,,,,,,,,,,,,,,
1088,Stavudine,625,Stavudine,84309,,,,,,,,,,,,,,,,,,,,,
1088,Stavudine lamivudine and nevirapine,792,Stavudine lamivudine and nevirapine,792,,,,,,,,,,,,,,,,,,,,,
1088,Atazanavir 300mg and ritonavir 100mg tab (atazanavir and ritonavir),6160,Atazanavir 300mg and ritonavir 100mg tab (atazanavir and ritonavir),159809,,,,,,,,,,,,,,,,,,,,,
1088,Triomune-15 (stavudine lamivudine and nevirapine),792,Triomune-15 (stavudine lamivudine and nevirapine),792,,,,,,,,,,,,,,,,,,,,,
1088,Triomune-20 (stavudine lamivudine and nevirapine),792,Triomune-20 (stavudine lamivudine and nevirapine),792,,,,,,,,,,,,,,,,,,,,,
1088,Ddi 400 ec (didanosine),796,Ddi 400 ec (didanosine),74807,,,,,,,,,,,,,,,,,,,,,
1088,Ddi 250 ec (didanosine),796,Ddi 250 ec (didanosine),74807,,,,,,,,,,,,,,,,,,,,,
1088,Triomune-junior (stavudine lamivudine and nevirapine),792,Triomune-junior (stavudine lamivudine and nevirapine),792,,,,,,,,,,,,,,,,,,,,,
1088,3tc 30 and nvp 50 and zdv 60 (nevirapine lamivudine and zidovudine),6467,3tc 30 and nvp 50 and zdv 60 (nevirapine lamivudine and zidovudine),1652,,,,,,,,,,,,,,,,,,,,,
1088,Nvp 200 and 3tc150 and zdv 300 (nevirapine lamivudine and zidovudine),6467,Nvp 200 and 3tc150 and zdv 300 (nevirapine lamivudine and zidovudine),1652,,,,,,,,,,,,,,,,,,,,,
1088,Nevirapine 200mg (nevirapine),631,Nevirapine 200mg (nevirapine),80586,,,,,,,,,,,,,,,,,,,,,
1088,Lamivudine 150mg (lamivudine),628,Lamivudine 150mg (lamivudine),78643,,,,,,,,,,,,,,,,,,,,,
1088,Zidovudine 300mg (zidovudine),797,Zidovudine 300mg (zidovudine),86663,,,,,,,,,,,,,,,,,,,,,
1088,Stavudine 30mg (stavudine),625,Stavudine 30mg (stavudine),84309,,,,,,,,,,,,,,,,,,,,,
1088,Abacavir 300mg (abacavir),814,Abacavir 300mg (abacavir),70056,,,,,,,,,,,,,,,,,,,,,
1088,Lpv 200 and rit 50 (lopinavir and ritonavir),794,Lpv 200 and rit 50 (lopinavir and ritonavir),794,,,,,,,,,,,,,,,,,,,,,
1088,Tenofovir 300mg (tenofovir),802,Tenofovir 300mg (tenofovir),84795,,,,,,,,,,,,,,,,,,,,,
1088,3tc 300 and tdf 300 (lamivudine and tenofovir),1400,3tc 300 and tdf 300 (lamivudine and tenofovir),161364,,,,,,,,,,,,,,,,,,,,,
1088,Emtricitabine 200 and tenofovir 300 (emtricitabine and eenofovir),6180,Emtricitabine 200 and tenofovir 300 (emtricitabine and eenofovir),104567,,,,,,,,,,,,,,,,,,,,,
1088,Indinavir 400mg (indinavir),749,Indinavir 400mg (indinavir),77995,,,,,,,,,,,,,,,,,,,,,
1088,Nvp and 3tc and azt (nevirapine lamivudine and zidovudine),6467,Nvp and 3tc and azt (nevirapine lamivudine and zidovudine),1652,,,,,,,,,,,,,,,,,,,,,
1088,Nvp 200 and d4t 30 and 3tc 150 (stavudine lamivudine and nevirapine),792,Nvp 200 and d4t 30 and 3tc 150 (stavudine lamivudine and nevirapine),792,,,,,,,,,,,,,,,,,,,,,
1088,Efavirenz 600mg (efavirenz),633,Efavirenz 600mg (efavirenz),75523,,,,,,,,,,,,,,,,,,,,,
1088,3tc 150 and zdv 300 (zidovudine and lamivudine),630,3tc 150 and zdv 300 (zidovudine and lamivudine),630,,,,,,,,,,,,,,,,,,,,,
1088,Lamivudine and stavudine,6965,Lamivudine and stavudine,161363,,,,,,,,,,,,,,,,,,,,,
1088,Tenofovir and lamivudine and efavirenz,6964,Tenofovir and lamivudine and efavirenz,164505,,,,,,,,,,,,,,,,,,,,,
1088,Raltegravir 400mg (raltegravir),6156,Raltegravir 400mg (raltegravir),154378,,,,,,,,,,,,,,,,,,,,,
1088,Abc 60 and 3tc 30 (abacavir and lamivudine),6679,Abc 60 and 3tc 30 (abacavir and lamivudine),103166,,,,,,,,,,,,,,,,,,,,,
1088,3tc 30 and zdv 60 (combivir jr) (zidovudine and lamivudine),630,3tc 30 and zdv 60 (combivir jr) (zidovudine and lamivudine),630,,,,,,,,,,,,,,,,,,,,,
1011,Patient reported current tuberculosis treatment,1111,Patient reported current tuberculosis treatment,1111,,,,,,,,,,,,,,,,,,,,,
1011,Pyrazinamide ,5829,Pyrazinamide ,82900,,,,,,,,,,,,,,,,,,,,,
1011,Streptomycin,438,Streptomycin,84360,,,,,,,,,,,,,,,,,,,,,
1011,Rifampicin isoniazid pyrazinamide and ethambutol,1131,Rifampicin isoniazid pyrazinamide and ethambutol,1131,,,,,,,,,,,,,,,,,,,,,
1011,None,1107,None,1107,,,,,,,,,,,,,,,,,,,,,
1011,Ethambutol ,745,Ethambutol ,75948,,,,,,,,,,,,,,,,,,,,,
1011,Rifampicin isoniazid and pyrazinamide,768,Rifampicin isoniazid and pyrazinamide,768,,,,,,,,,,,,,,,,,,,,,
1011,Isoniazid ,656,Isoniazid ,78280,,,,,,,,,,,,,,,,,,,,,
1011,Rifampicin and isoniazid ,1194,Rifampicin and isoniazid ,1194,,,,,,,,,,,,,,,,,,,,,
1011,Other non-coded ,5622,Other non-coded ,5622,,,,,,,,,,,,,,,,,,,,,
1011,Rifampicin ,767,Rifampicin ,767,,,,,,,,,,,,,,,,,,,,,
1011,Ethambutol and isonizaid ,1108,Ethambutol and isonizaid ,1108,,,,,,,,,,,,,,,,,,,,,
1011,Completed ,1267,Completed ,1267,,,,,,,,,,,,,,,,,,,,,
1011,Rifampicin isoniazid and ethambutol,2231,Rifampicin isoniazid and ethambutol,159851,,,,,,,,,,,,,,,,,,,,,
1011,Yes ,1065,Yes ,1065,,,,,,,,,,,,,,,,,,,,,
1011,Pediatric risoniazid and pyrazinamide ,6602,-,-,,,,,,,,,,,,,,,,,,,,,
1011,Pediatric rifampicin and isoniazid ,6603,-,-,,,,,,,,,,,,,,,,,,,,,
1011,Rifabutin ,6983,Rifabutin ,83352,,,,,,,,,,,,,,,,,,,,,
1011,Multidrug-resistant tuberculosis regimen,2161,Multidrug-resistant tuberculosis regimen,159909,,,,,,,,,,,,,,,,,,,,,
1011,Patient defaulted,1595,Patient defaulted,160031,,,,,,,,,,,,,,,,,,,,,
1011,Amikacin,11717,Amikacin,71060,,,,,,,,,,,,,,,,,,,,,
1011,Capreomycin sulfate,7917,Capreomycin sulfate,72794,,,,,,,,,,,,,,,,,,,,,
1112,Patient reported current cryptococcus trearment,1112,Patient reported current cryptococcus trearment,1112,,,,,,,,,,,,,,,,,,,,,
1112,None,1107,None,1107,,,,,,,,,,,,,,,,,,,,,
1112,Fluconazole 200mg tab (fluconazole),747,Fluconazole 200mg tab (fluconazole),76488,,,,,,,,,,,,,,,,,,,,,
1112,Fluconazole  ,747,Fluconazole  ,76488,,,,,,,,,,,,,,,,,,,,,
1154,New complaints,1154,New complaints,1154,,,,,,,,,,,,,,,,,,,,,
1155,Primary regimen,1155,Primary regimen,1155,,,,,,,,,,,,,,,,,,,,,
1156,Overall drug adherence in last month,1156,Overall drug adherence in last month,1156,,,,,,,,,,,,,,,,,,,,,
